°üÃø¼Ò¸í:´ëÇÑÇØÇù
À§µµ:34.919
°æµµ:129.12125
°üÃø½Ã°£	Ç¥ÃþÀ¯¼Ó(cm/s)	Ç¥ÃþÀ¯Çâ(16points)	Ç¥ÃþÀ¯Çâ(deg)	¼ö¿Â(¡É)	À¯ÀÇÆÄ°í(MOSE.HF)(m)	À¯ÀÇÆÄÁÖ±â(MOSE.HF)(sec)	ÃÖ´ëÆÄ°í(MOSE.HF)(m)	ÃÖ´ëÆÄÁÖ±â(MOSE.HF)(sec)	ÆÄÇâ(16points)	ÆÄÇâ(deg)	Ç³¼Ó(m/s)	Ç³Çâ(16points)	Ç³Çâ(deg)	±â¿Â(¡É)	±â¾Ð(hPa)	
2024/10/04 04:30:00	13.0	³²µ¿	125	25.46	2.99	8.0	4.44	8.5	ºÏµ¿	47.00	6.9	ºÏ	358	19.2	1021.1	
2024/10/04 05:00:00	13.2	³²	185	25.45	3.02	8.1	4.70	7.5	µ¿ºÏµ¿	60.00	6.8	ºÏ	5	19.3	1021.4	
2024/10/04 05:30:00	8.7	³²³²¼­	206	25.45	3.01	7.9	4.33	8.0	µ¿ºÏµ¿	57.00	6.8	ºÏºÏµ¿	13	19.3	1021.8	
2024/10/04 06:00:00	22.9	³²¼­	215	25.43	3.28	8.0	5.21	7.0	µ¿ºÏµ¿	64.00	7.5	ºÏµ¿	39	19.6	1022.1	
2024/10/04 06:30:00	23.1	³²³²¼­	208	25.41	2.90	7.9	4.76	8.0	ºÏµ¿	51.00	9.4	ºÏµ¿	47	20.1	1021.9	
2024/10/04 07:00:00	21.8	³²	189	25.40	2.90	7.8	4.87	7.5	µ¿ºÏµ¿	65.00	10.4	ºÏµ¿	55	20.2	1022.2	
2024/10/04 07:30:00	12.0	³²³²¼­	201	25.43	2.79	7.7	4.59	7.5	µ¿ºÏµ¿	62.00	9.5	ºÏµ¿	49	20.3	1022.5	
2024/10/04 08:00:00	8.6	³²	182	25.43	2.72	7.7	4.19	8.0	µ¿ºÏµ¿	61.00	9.4	ºÏµ¿	52	20.3	1022.8	
2024/10/04 08:30:00	7.7	³²¼­	215	25.43	2.55	7.7	4.27	7.5	ºÏµ¿	53.00	8.8	ºÏµ¿	41	20.4	1023.0	
2024/10/04 09:00:00	9.2	ºÏ¼­	324	25.42	2.35	7.8	3.96	9.0	ºÏµ¿	56.00	8.3	ºÏµ¿	46	20.5	1023.4	
2024/10/04 09:30:00	21.5	ºÏµ¿	50	25.41	2.37	8.0	3.57	7.0	µ¿ºÏµ¿	57.00	8.3	ºÏ	9	20.8	1023.6	
2024/10/04 10:00:00	38.1	ºÏµ¿	47	25.41	2.41	8.0	3.96	9.0	µ¿ºÏµ¿	60.00	9.4	ºÏ	5	20.9	1023.8	
2024/10/04 10:30:00	50.5	ºÏµ¿	45	25.41	2.18	7.7	4.15	9.5	ºÏµ¿	51.00	9.3	ºÏ	10	21.1	1023.8	
2024/10/04 11:00:00	56.8	ºÏµ¿	46	25.39	2.05	7.9	3.09	7.5	ºÏµ¿	51.00	9.5	ºÏ	11	21.2	1023.6	
2024/10/04 11:30:00	60.6	ºÏµ¿	41	25.40	1.82	7.8	3.58	7.0	µ¿ºÏµ¿	60.00	9.4	ºÏ	11	21.4	1023.5	
2024/10/04 12:00:00	64.5	ºÏµ¿	39	25.40	2.20	8.1	3.47	9.0	ºÏµ¿	46.00	9.6	ºÏ	9	21.5	1023.3	
2024/10/04 12:30:00	66.1	ºÏµ¿	40	25.38	2.00	8.0	3.62	8.5	ºÏµ¿	50.00	9.3	ºÏºÏµ¿	18	22.0	1023.0	
2024/10/04 13:00:00	67.2	ºÏµ¿	47	25.35	2.09	8.1	3.13	8.5	ºÏµ¿	54.00	9.0	ºÏºÏµ¿	19	22.2	1022.8	
2024/10/04 13:30:00	59.9	ºÏµ¿	35	25.30	2.20	7.6	4.02	8.0	ºÏµ¿	47.00	9.1	ºÏºÏµ¿	25	22.2	1022.7	
2024/10/04 14:00:00	64.4	ºÏºÏµ¿	30	25.29	2.16	7.7	3.20	7.5	ºÏµ¿	46.00	8.8	ºÏºÏµ¿	21	22.2	1022.5	
2024/10/04 14:30:00	58.1	ºÏºÏµ¿	28	25.27	1.97	7.7	3.21	8.5	ºÏµ¿	47.00	8.8	ºÏºÏµ¿	20	22.2	1022.3	
2024/10/04 15:00:00	44.1	ºÏ	9	25.25	2.17	7.3	3.59	7.5	µ¿ºÏµ¿	57.00	9.1	ºÏºÏµ¿	22	22.2	1022.2	
2024/10/04 15:30:00	40.7	ºÏ	9	25.21	2.07	7.1	3.23	8.0	µ¿ºÏµ¿	57.00	9.4	ºÏºÏµ¿	30	22.2	1022.4	
2024/10/04 16:00:00	27.7	ºÏºÏ¼­	348	25.22	2.31	7.5	3.21	7.5	ºÏµ¿	48.00	8.7	ºÏµ¿	46	22.3	1022.6	
2024/10/04 16:30:00	24.4	ºÏºÏ¼­	347	25.20	2.69	8.0	3.95	9.0	ºÏµ¿	42.00	8.9	ºÏµ¿	48	22.2	1022.8	
2024/10/04 17:00:00	15.3	ºÏºÏ¼­	333	25.21	2.16	7.4	3.55	6.5	ºÏµ¿	47.00	8.9	ºÏµ¿	55	22.2	1022.8	
2024/10/04 17:30:00	8.9	ºÏ¼­	319	25.20	2.13	7.0	3.65	6.5	ºÏµ¿	41.00	8.7	µ¿ºÏµ¿	59	22.2	1022.8	
2024/10/04 18:00:00	6.3	¼­ºÏ¼­	295	25.20	2.40	7.1	3.89	8.0	ºÏµ¿	53.00	8.8	µ¿ºÏµ¿	58	22.1	1022.6	
2024/10/04 18:30:00	6.9	ºÏ¼­	313	25.23	2.19	7.0	3.15	7.0	µ¿ºÏµ¿	58.00	9.3	µ¿ºÏµ¿	65	22.0	1022.5	
2024/10/04 19:00:00	7.7	ºÏ¼­	318	25.26	2.32	7.2	3.19	6.5	µ¿ºÏµ¿	61.00	8.7	ºÏµ¿	55	22.0	1022.6	
2024/10/04 19:30:00	6.8	ºÏºÏ¼­	338	25.25	2.08	6.7	3.57	7.0	µ¿ºÏµ¿	72.00	8.9	µ¿ºÏµ¿	67	22.1	1022.8	
2024/10/04 20:00:00	8.2	ºÏµ¿	37	25.25	1.94	6.7	3.19	7.0	ºÏµ¿	53.00	8.1	µ¿ºÏµ¿	61	22.3	1023.0	
2024/10/04 20:30:00	13.7	ºÏºÏµ¿	30	25.24	1.89	7.0	2.93	6.5	µ¿ºÏµ¿	61.00	7.5	ºÏºÏµ¿	28	22.3	1023.0	
2024/10/04 21:00:00	17.9	ºÏºÏ¼­	348	25.17	1.72	7.0	2.67	8.0	ºÏµ¿	47.00	8.1	ºÏºÏµ¿	33	22.2	1023.0	
2024/10/04 21:30:00	25.4	ºÏ	350	25.20	1.63	7.1	2.44	8.5	ºÏµ¿	53.00	8.5	µ¿ºÏµ¿	57	22.1	1023.2	
2024/10/04 22:00:00	37.4	ºÏ	11	25.19	1.71	6.7	2.99	6.0	ºÏµ¿	52.00	8.5	ºÏµ¿	36	22.1	1023.1	
2024/10/04 22:30:00	43.2	ºÏºÏµ¿	23	25.21	1.54	6.7	2.22	8.0	ºÏµ¿	49.00	8.5	ºÏºÏµ¿	32	22.1	1023.0	
2024/10/04 23:00:00	56.1	ºÏºÏµ¿	18	25.13	1.44	6.4	2.15	8.5	µ¿ºÏµ¿	57.00	8.3	ºÏºÏµ¿	25	21.9	1023.0	
2024/10/04 23:30:00	63.1	ºÏºÏµ¿	33	25.18	1.50	6.7	2.74	8.0	ºÏµ¿	49.00	8.3	ºÏºÏµ¿	27	21.8	1023.0	
2024/10/05 00:00:00	68.8	ºÏµ¿	37	25.15	1.40	6.7	1.94	6.0	ºÏµ¿	45.00	8.2	ºÏºÏµ¿	19	21.8	1022.9	
2024/10/05 00:30:00	70.7	ºÏºÏµ¿	33	25.08	1.31	6.2	2.07	6.5	ºÏµ¿	48.00	8.0	ºÏºÏµ¿	19	21.8	1022.7	
2024/10/05 01:00:00	68.8	ºÏµ¿	45	24.99	1.35	6.5	2.11	7.0	ºÏµ¿	48.00	7.5	ºÏºÏµ¿	21	21.7	1022.7	
2024/10/05 01:30:00	65.1	ºÏµ¿	36	24.96	1.39	7.0	2.87	6.0	ºÏµ¿	49.00	6.9	ºÏºÏµ¿	12	21.7	1022.8	
2024/10/05 02:00:00	61.1	ºÏºÏµ¿	32	24.91	1.26	6.8	1.92	6.5	ºÏµ¿	47.00	7.4	ºÏ	349	21.1	1022.7	
2024/10/05 02:30:00	50.2	ºÏµ¿	37	24.84	1.30	6.7	2.41	6.5	ºÏµ¿	44.00	7.4	ºÏºÏ¼­	345	20.9	1022.6	
2024/10/05 03:00:00	41.2	ºÏºÏµ¿	28	24.86	1.35	6.6	2.27	6.5	ºÏµ¿	51.00	7.7	ºÏ	349	20.9	1022.3	
2024/10/05 03:30:00	31.3	ºÏµ¿	34	24.84	1.29	6.4	1.89	6.5	ºÏºÏµ¿	33.00	8.1	ºÏ	350	21.0	1022.1	
2024/10/05 04:00:00	18.8	ºÏ¼­	324	24.52	1.34	6.4	2.02	5.0	ºÏºÏµ¿	28.00	7.9	ºÏ	357	21.0	1021.8	
2024/10/05 04:30:00	9.3	¼­ºÏ¼­	297	24.56	1.45	6.5	2.54	6.0	ºÏµ¿	34.00	9.5	ºÏµ¿	41	21.3	1021.6	
2024/10/05 05:00:00	11.0	¼­³²¼­	244	24.58	1.44	5.8	2.06	5.5	ºÏµ¿	42.00	9.9	ºÏµ¿	54	21.2	1021.6	
2024/10/05 05:30:00	12.6	¼­³²¼­	250	24.61	1.47	6.0	2.10	8.0	ºÏµ¿	43.00	10.0	ºÏµ¿	56	21.3	1021.8	
2024/10/05 06:00:00	18.5	¼­³²¼­	248	24.62	1.53	5.8	2.32	8.0	ºÏµ¿	40.00	9.9	µ¿ºÏµ¿	57	21.4	1022.0	
2024/10/05 06:30:00	16.1	¼­³²¼­	238	24.63	1.45	5.7	2.51	5.5	ºÏµ¿	45.00	10.1	µ¿ºÏµ¿	59	21.3	1021.9	
2024/10/05 07:00:00	16.8	¼­³²¼­	245	24.64	1.50	5.4	2.38	5.5	ºÏµ¿	47.00	9.7	µ¿ºÏµ¿	60	21.3	1022.0	
2024/10/05 07:30:00	19.9	³²¼­	236	24.68	1.46	5.5	2.40	5.5	ºÏµ¿	38.00	9.6	µ¿ºÏµ¿	60	21.4	1022.1	
2024/10/05 08:00:00	23.3	¼­³²¼­	246	25.00	1.49	5.9	2.91	7.5	ºÏµ¿	35.00	9.9	µ¿ºÏµ¿	59	21.6	1022.3	
2024/10/05 08:30:00	30.2	¼­³²¼­	254	25.02	1.52	5.9	2.42	6.0	ºÏµ¿	41.00	10.1	µ¿ºÏµ¿	59	21.6	1022.2	
2024/10/05 09:00:00	23.5	¼­	273	25.05	1.42	5.6	2.05	5.0	ºÏµ¿	43.00	10.3	µ¿ºÏµ¿	60	21.7	1022.1	
2024/10/05 09:30:00	13.7	¼­ºÏ¼­	286	25.08	1.40	5.5	2.22	4.5	ºÏµ¿	40.00	9.9	µ¿ºÏµ¿	60	21.8	1022.3	
2024/10/05 10:00:00	21.1	ºÏ¼­	324	25.09	1.41	5.5	2.61	5.5	µ¿ºÏµ¿	61.00	9.9	ºÏµ¿	56	21.9	1022.3	
2024/10/05 10:30:00	26.1	ºÏ¼­	325	25.11	1.37	5.7	2.14	5.0	ºÏµ¿	48.00	9.6	ºÏµ¿	44	22.0	1022.2	
2024/10/05 11:00:00	30.4	ºÏ	349	25.12	1.31	5.5	1.89	5.5	ºÏµ¿	50.00	9.8	ºÏµ¿	36	22.1	1022.0	
2024/10/05 11:30:00	40.9	ºÏ	10	25.12	1.27	5.5	2.23	6.5	ºÏµ¿	43.00	9.9	ºÏºÏµ¿	19	22.4	1021.8	
2024/10/05 12:00:00	50.8	ºÏ	360	25.18	1.25	5.5	2.07	6.0	ºÏµ¿	56.00	8.6	ºÏµ¿	42	23.0	1021.6	
2024/10/05 12:30:00	60.9	ºÏ	358	25.21	1.17	5.4	2.12	5.5	ºÏµ¿	47.00	9.2	ºÏµ¿	51	23.2	1021.4	
2024/10/05 13:00:00	59.6	ºÏ	8	25.26	1.28	5.7	2.19	6.0	ºÏµ¿	55.00	9.4	ºÏµ¿	47	23.2	1021.2	
2024/10/05 13:30:00	62.1	ºÏ	8	25.23	1.28	5.6	2.30	6.0	ºÏµ¿	50.00	9.3	ºÏµ¿	40	23.2	1021.0	
2024/10/05 14:00:00	62.9	ºÏ	9	25.05	1.20	5.7	1.85	5.5	ºÏµ¿	49.00	9.5	ºÏµ¿	41	23.2	1020.8	
2024/10/05 14:30:00	53.9	ºÏ	3	24.80	1.27	5.9	2.04	5.5	ºÏµ¿	42.00	9.2	ºÏºÏµ¿	31	23.1	1020.6	
2024/10/05 15:00:00	55.0	ºÏ	8	24.84	1.28	5.6	1.89	5.5	ºÏµ¿	39.00	9.4	ºÏµ¿	37	23.2	1020.4	
2024/10/05 15:30:00	39.6	ºÏºÏ¼­	335	24.88	1.63	5.8	2.66	5.5	ºÏµ¿	54.00	9.4	ºÏµ¿	39	23.2	1020.4	
2024/10/05 16:00:00	32.7	ºÏ¼­	318	24.82	1.58	5.9	2.41	6.5	µ¿ºÏµ¿	68.00	9.3	ºÏµ¿	53	23.2	1020.2	
2024/10/05 16:30:00	31.9	¼­ºÏ¼­	299	24.80	1.73	6.0	2.54	5.5	µ¿ºÏµ¿	59.00	9.9	µ¿ºÏµ¿	71	23.1	1020.1	
2024/10/05 17:00:00	31.1	¼­ºÏ¼­	288	24.38	1.49	5.8	2.12	6.5	ºÏµ¿	45.00	9.0	µ¿ºÏµ¿	72	23.1	1020.6	
2024/10/05 17:30:00	19.6	¼­ºÏ¼­	284	24.57	1.48	5.6	2.40	5.0	µ¿ºÏµ¿	67.00	8.8	µ¿ºÏµ¿	76	23.1	1020.8	
2024/10/05 18:00:00	21.0	¼­ºÏ¼­	283	24.52	1.51	5.6	2.28	5.5	µ¿ºÏµ¿	58.00	8.5	µ¿	81	23.0	1021.0	
2024/10/05 18:30:00	17.6	¼­	278	24.47	1.55	5.7	2.59	6.5	µ¿ºÏµ¿	60.00	8.3	µ¿	84	23.0	1020.9	
2024/10/05 19:00:00	13.0	¼­	278	24.45	1.61	5.8	2.71	6.0	µ¿ºÏµ¿	72.00	8.4	µ¿	83	23.0	1021.1	
2024/10/05 19:30:00	17.5	¼­ºÏ¼­	284	24.44	1.58	5.7	2.55	6.0	µ¿ºÏµ¿	65.00	8.9	µ¿	88	22.9	1021.1	
2024/10/05 20:00:00	16.4	¼­ºÏ¼­	283	24.44	1.44	5.8	2.41	5.5	ºÏµ¿	44.00	8.7	µ¿	84	22.9	1021.1	
2024/10/05 20:30:00	14.3	¼­ºÏ¼­	290	24.43	1.53	5.6	2.64	6.0	µ¿ºÏµ¿	59.00	8.9	µ¿	89	22.8	1021.1	
2024/10/05 21:00:00	11.0	ºÏ¼­	307	24.43	1.44	5.7	2.22	7.5	µ¿ºÏµ¿	62.00	9.3	µ¿	86	22.8	1020.9	
2024/10/05 21:30:00	17.9	ºÏ¼­	304	24.46	1.44	5.8	2.30	6.0	µ¿ºÏµ¿	66.00	9.1	µ¿	84	22.8	1020.8	
2024/10/05 22:00:00	19.4	ºÏºÏ¼­	330	24.47	1.34	5.6	2.82	5.5	µ¿ºÏµ¿	62.00	9.1	µ¿	79	22.7	1020.8	
2024/10/05 22:30:00	29.3	ºÏ¼­	324	24.51	1.28	5.6	2.12	6.5	µ¿ºÏµ¿	61.00	8.7	µ¿ºÏµ¿	70	22.6	1020.8	
2024/10/05 23:00:00	50.7	ºÏºÏ¼­	347	24.46	1.24	5.6	2.00	5.5	µ¿ºÏµ¿	58.00	8.5	µ¿ºÏµ¿	58	22.6	1020.7	
2024/10/05 23:30:00	55.0	ºÏ	9	24.53	1.33	5.7	2.10	6.5	µ¿ºÏµ¿	60.00	8.2	ºÏµ¿	50	22.6	1020.5	
2024/10/06 00:00:00	65.7	ºÏ	9	24.55	1.35	5.9	2.03	7.0	µ¿ºÏµ¿	65.00	8.3	ºÏµ¿	47	22.5	1020.4	
2024/10/06 00:30:00	66.2	ºÏºÏµ¿	12	24.58	1.26	5.8	1.86	5.0	µ¿ºÏµ¿	63.00	8.1	ºÏµ¿	50	22.5	1020.3	
2024/10/06 01:00:00	65.7	ºÏºÏµ¿	19	24.59	1.26	6.0	2.24	6.0	µ¿ºÏµ¿	72.00	7.7	ºÏµ¿	47	22.5	1020.3	
2024/10/06 01:30:00	61.0	ºÏºÏµ¿	26	24.59	1.13	5.9	2.18	5.5	µ¿ºÏµ¿	59.00	7.4	ºÏµ¿	43	22.5	1020.2	
2024/10/06 02:00:00	60.1	ºÏºÏµ¿	21	24.60	1.17	5.9	1.91	5.5	ºÏµ¿	50.00	7.6	ºÏºÏµ¿	32	22.4	1020.1	
2024/10/06 02:30:00	51.5	ºÏºÏµ¿	25	24.57	1.24	5.8	2.19	5.0	ºÏµ¿	51.00	7.0	ºÏºÏµ¿	27	22.4	1020.1	
2024/10/06 03:00:00	42.5	ºÏºÏµ¿	23	24.58	1.23	5.8	1.91	5.5	µ¿ºÏµ¿	61.00	6.7	ºÏºÏµ¿	25	22.4	1020.0	
2024/10/06 03:30:00	26.8	ºÏºÏµ¿	21	24.49	1.24	5.8	1.90	5.0	ºÏµ¿	53.00	6.9	ºÏºÏµ¿	12	22.5	1019.8	
2024/10/06 04:00:00	19.6	ºÏºÏµ¿	15	24.43	1.28	6.0	2.11	5.5	ºÏµ¿	54.00	7.4	ºÏ	352	22.0	1019.7	
2024/10/06 04:30:00	3.6	¼­	272	24.39	1.18	5.6	1.92	5.5	ºÏµ¿	54.00	7.0	ºÏºÏµ¿	23	21.9	1019.6	
2024/10/06 05:00:00	8.2	³²¼­	236	24.39	1.34	5.9	1.95	6.0	µ¿ºÏµ¿	59.00	8.7	µ¿ºÏµ¿	58	22.0	1019.5	
2024/10/06 05:30:00	13.1	¼­³²¼­	239	24.36	1.31	5.4	2.09	5.0	µ¿ºÏµ¿	66.00	8.7	µ¿ºÏµ¿	60	22.0	1019.6	
2024/10/06 06:00:00	19.2	³²¼­	217	24.35	1.41	5.2	2.46	6.0	µ¿ºÏµ¿	67.00	8.5	µ¿ºÏµ¿	66	22.0	1019.6	
2024/10/06 06:30:00	21.2	³²³²¼­	213	24.38	1.29	5.2	2.71	4.5	µ¿ºÏµ¿	59.00	9.1	µ¿ºÏµ¿	67	22.1	1019.6	
2024/10/06 07:00:00	35.7	³²¼­	214	24.38	1.40	5.2	2.23	5.5	µ¿ºÏµ¿	72.00	9.2	µ¿ºÏµ¿	68	22.1	1019.6	
2024/10/06 07:30:00	44.1	³²³²¼­	211	24.47	1.34	4.9	2.18	5.5	ºÏµ¿	54.00	9.6	µ¿ºÏµ¿	66	22.0	1019.5	
2024/10/06 08:00:00	41.3	³²³²¼­	211	24.56	1.32	4.9	2.25	5.0	µ¿	79.00	9.7	µ¿ºÏµ¿	69	22.1	1019.4	
2024/10/06 08:30:00	38.0	³²¼­	217	24.62	1.27	4.6	1.99	4.5	ºÏµ¿	52.00	9.2	µ¿ºÏµ¿	66	22.2	1019.6	
2024/10/06 09:00:00	37.3	³²¼­	222	24.63	1.30	4.8	1.99	4.5	ºÏµ¿	49.00	9.0	µ¿ºÏµ¿	61	22.3	1019.7	
2024/10/06 09:30:00	25.8	¼­³²¼­	246	24.66	1.25	5.1	2.27	4.5	µ¿ºÏµ¿	75.00	8.6	µ¿ºÏµ¿	60	22.4	1019.7	
2024/10/06 10:00:00	21.5	¼­	265	24.67	1.27	5.1	1.86	4.0	ºÏµ¿	51.00	9.0	µ¿ºÏµ¿	60	22.5	1019.6	
2024/10/06 10:30:00	27.5	¼­ºÏ¼­	294	24.55	1.10	4.9	1.54	6.0	µ¿ºÏµ¿	60.00	8.9	ºÏµ¿	56	22.6	1019.5	
2024/10/06 11:00:00	18.9	ºÏ¼­	308	24.41	1.25	5.2	1.86	5.0	µ¿ºÏµ¿	70.00	8.4	ºÏµ¿	44	22.6	1019.4	
2024/10/06 11:30:00	23.7	ºÏ	353	24.25	1.20	5.2	2.16	5.0	µ¿ºÏµ¿	59.00	8.0	ºÏºÏµ¿	32	22.6	1019.2	
2024/10/06 12:00:00	38.2	ºÏ	358	24.21	1.09	5.4	1.85	5.5	µ¿ºÏµ¿	64.00	7.5	ºÏ	4	22.5	1018.9	
2024/10/06 12:30:00	51.0	ºÏºÏµ¿	29	24.09	1.10	5.6	1.75	6.0	µ¿ºÏµ¿	76.00	7.5	ºÏ	359	22.6	1018.6	
2024/10/06 13:00:00	54.1	ºÏµ¿	35	24.10	0.99	5.4	1.79	5.0	µ¿ºÏµ¿	76.00	7.7	ºÏ	360	22.6	1018.1	
2024/10/06 13:30:00	61.6	ºÏµ¿	43	24.09	1.09	5.6	1.56	6.5	µ¿ºÏµ¿	77.00	7.5	ºÏ	5	22.6	1017.6	
2024/10/06 14:00:00	65.8	ºÏµ¿	41	24.34	1.14	5.6	1.70	6.0	µ¿	80.00	7.8	ºÏ	2	22.6	1017.4	
2024/10/06 14:30:00	72.6	ºÏµ¿	34	24.62	1.03	5.8	1.86	5.5	µ¿ºÏµ¿	64.00	7.8	ºÏ	2	22.5	1017.1	
2024/10/06 15:00:00	62.8	ºÏºÏµ¿	32	24.61	1.18	5.6	1.92	5.5	µ¿ºÏµ¿	70.00	7.8	ºÏ	1	22.5	1016.9	
2024/10/06 15:30:00	61.2	ºÏµ¿	45	24.70	1.21	5.7	1.82	6.0	µ¿ºÏµ¿	66.00	8.0	ºÏ	355	22.5	1017.2	
2024/10/06 16:00:00	54.8	ºÏµ¿	48	24.74	1.22	5.6	2.14	5.5	ºÏµ¿	56.00	6.4	ºÏºÏ¼­	337	22.3	1018.1	
2024/10/06 16:30:00	40.8	ºÏµ¿	44	24.73	1.22	5.7	2.47	6.0	µ¿ºÏµ¿	70.00	5.7	ºÏ¼­	324	21.7	1018.1	
2024/10/06 17:00:00	38.2	ºÏµ¿	49	24.72	1.18	5.7	2.26	5.5	µ¿ºÏµ¿	76.00	5.7	ºÏºÏ¼­	334	21.6	1017.9	
2024/10/06 17:30:00	26.7	µ¿ºÏµ¿	58	24.74	1.22	5.7	2.08	6.0	µ¿ºÏµ¿	77.00	7.0	ºÏºÏ¼­	334	21.3	1017.7	
2024/10/06 18:00:00	24.9	ºÏµ¿	47	24.73	1.09	5.4	2.00	5.5	µ¿ºÏµ¿	67.00	7.0	ºÏºÏ¼­	332	21.5	1017.6	
2024/10/06 18:30:00	17.5	µ¿ºÏµ¿	59	24.71	1.14	5.5	2.01	5.5	µ¿ºÏµ¿	71.00	7.5	ºÏºÏ¼­	346	21.5	1017.3	
2024/10/06 19:00:00	15.6	µ¿ºÏµ¿	63	24.69	1.19	5.4	1.99	5.0	µ¿ºÏµ¿	67.00	7.1	ºÏ	351	21.1	1017.6	
2024/10/06 19:30:00	14.4	µ¿³²µ¿	103	24.65	1.24	5.1	2.16	6.0	µ¿ºÏµ¿	73.00	7.5	ºÏºÏ¼­	348	21.0	1018.1	
2024/10/06 20:00:00	13.3	µ¿	83	24.65	1.12	5.1	2.02	5.5	µ¿ºÏµ¿	67.00	6.5	ºÏºÏ¼­	328	20.8	1018.2	
2024/10/06 20:30:00	17.7	µ¿ºÏµ¿	66	24.64	1.14	5.2	1.86	5.5	µ¿ºÏµ¿	69.00	6.8	ºÏ¼­	313	20.6	1018.6	
2024/10/06 21:00:00	20.6	ºÏµ¿	52	24.63	0.92	5.2	1.62	5.0	µ¿ºÏµ¿	73.00	6.1	ºÏ¼­	308	20.2	1018.8	
2024/10/06 21:30:00	26.3	ºÏµ¿	47	24.62	1.06	5.3	1.45	4.5	µ¿ºÏµ¿	70.00	5.0	ºÏºÏ¼­	327	20.1	1018.3	
2024/10/06 22:00:00	31.3	ºÏµ¿	46	24.56	0.90	5.1	1.44	5.0	µ¿ºÏµ¿	73.00	4.3	ºÏºÏ¼­	335	20.2	1018.1	
2024/10/06 22:30:00	35.5	ºÏµ¿	55	24.55	0.92	5.3	1.42	5.0	µ¿ºÏµ¿	61.00	4.7	ºÏºÏ¼­	336	20.3	1018.0	
2024/10/06 23:00:00	40.5	ºÏµ¿	52	24.54	0.96	5.3	1.37	4.5	µ¿ºÏµ¿	72.00	4.4	ºÏ¼­	315	20.5	1017.9	
2024/10/06 23:30:00	46.0	ºÏµ¿	46	24.53	0.84	5.4	1.24	5.0	ºÏµ¿	48.00	3.7	¼­ºÏ¼­	303	20.7	1017.7	
2024/10/07 00:00:00	50.6	ºÏµ¿	40	24.53	0.77	5.4	1.27	6.0	µ¿ºÏµ¿	58.00	3.7	ºÏ¼­	309	20.7	1017.4	
2024/10/07 00:30:00	54.0	ºÏµ¿	49	24.53	0.71	5.1	1.17	5.0	µ¿ºÏµ¿	68.00	3.5	ºÏ¼­	316	21.0	1017.2	
2024/10/07 01:00:00	54.5	ºÏµ¿	43	24.49	0.71	5.3	1.21	5.0	µ¿ºÏµ¿	59.00	3.3	¼­ºÏ¼­	292	21.0	1017.0	
2024/10/07 01:30:00	56.0	ºÏµ¿	48	24.45	0.72	5.6	1.13	5.5	µ¿ºÏµ¿	61.00	3.8	¼­ºÏ¼­	286	20.7	1016.6	
2024/10/07 02:00:00	56.7	ºÏµ¿	55	24.38	0.70	5.3	1.07	4.5	ºÏµ¿	52.00	3.8	¼­ºÏ¼­	284	20.4	1016.7	
2024/10/07 02:30:00	50.3	µ¿ºÏµ¿	57	24.34	0.68	5.5	1.07	5.5	µ¿ºÏµ¿	58.00	2.4	¼­	278	20.4	1016.6	
2024/10/07 03:00:00	53.1	ºÏµ¿	54	24.35	0.64	5.1	1.07	6.0	µ¿ºÏµ¿	58.00	2.9	¼­	269	20.2	1016.4	
2024/10/07 03:30:00	41.3	ºÏµ¿	53	24.36	0.73	5.3	1.25	5.0	ºÏµ¿	54.00	4.5	¼­	278	19.9	1016.2	
2024/10/07 04:00:00	32.0	ºÏµ¿	45	24.32	0.69	5.3	1.12	6.0	µ¿ºÏµ¿	62.00	5.1	¼­ºÏ¼­	286	19.8	1016.0	
2024/10/07 04:30:00	19.9	ºÏµ¿	41	24.30	0.69	5.1	1.06	4.0	µ¿ºÏµ¿	69.00	4.9	¼­ºÏ¼­	286	19.6	1016.0	
2024/10/07 05:00:00	12.5	µ¿ºÏµ¿	63	24.27	0.63	4.6	1.13	5.5	µ¿ºÏµ¿	66.00	5.5	¼­ºÏ¼­	295	19.8	1016.1	
2024/10/07 05:30:00	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
2024/10/07 06:00:00	4.5	¼­³²¼­	240	24.26	0.65	4.8	1.03	5.5	µ¿ºÏµ¿	68.00	5.1	ºÏºÏ¼­	345	19.8	1016.2	
2024/10/07 06:30:00	8.4	³²¼­	234	24.26	0.60	4.5	0.85	5.5	µ¿ºÏµ¿	73.00	5.4	ºÏºÏµ¿	14	19.9	1016.4	
2024/10/07 07:00:00	8.0	³²¼­	224	24.25	0.68	4.7	1.07	4.5	µ¿ºÏµ¿	65.00	5.6	ºÏ	6	19.7	1016.7	
2024/10/07 07:30:00	5.0	³²¼­	223	24.22	0.69	4.5	1.18	4.0	µ¿ºÏµ¿	65.00	4.9	ºÏ	350	19.2	1017.0	
2024/10/07 08:00:00	3.4	³²³²¼­	203	24.23	0.70	4.2	1.44	5.0	µ¿ºÏµ¿	61.00	5.9	ºÏºÏ¼­	333	18.7	1017.4	
2024/10/07 08:30:00	8.8	³²³²¼­	207	24.23	0.76	4.1	1.33	4.0	µ¿ºÏµ¿	68.00	5.7	ºÏºÏ¼­	344	18.0	1017.5	
