°üÃø¼Ò¸í:´ëÇÑÇØÇù
À§µµ:34.919
°æµµ:129.12125
°üÃø½Ã°£	Ç¥ÃþÀ¯¼Ó(cm/s)	Ç¥ÃþÀ¯Çâ(16points)	Ç¥ÃþÀ¯Çâ(deg)	¼ö¿Â(¡É)	À¯ÀÇÆÄ°í(MOSE.HF)(m)	À¯ÀÇÆÄÁÖ±â(MOSE.HF)(sec)	ÃÖ´ëÆÄ°í(MOSE.HF)(m)	ÃÖ´ëÆÄÁÖ±â(MOSE.HF)(sec)	ÆÄÇâ(16points)	ÆÄÇâ(deg)	Ç³¼Ó(m/s)	Ç³Çâ(16points)	Ç³Çâ(deg)	±â¿Â(¡É)	±â¾Ð(hPa)	
2024/08/04 07:00:00	102.9	µ¿	81	28.50	0.35	5.8	0.51	6.5	³²³²¼­	204.00	3.3	ºÏµ¿	37	27.7	1009.0	
2024/08/04 07:30:00	107.5	µ¿	86	28.51	0.40	5.5	0.67	4.0	³²³²¼­	209.00	3.5	ºÏºÏµ¿	29	27.9	1009.2	
2024/08/04 08:00:00	108.9	µ¿	86	28.47	0.36	5.3	0.63	5.5	³²³²¼­	205.00	3.5	ºÏºÏµ¿	26	28.1	1009.2	
2024/08/04 08:30:00	144.1	µ¿³²µ¿	102	28.57	0.37	5.2	0.59	4.5	³²³²¼­	206.00	4.2	ºÏµ¿	34	28.1	1009.4	
2024/08/04 09:00:00	165.9	µ¿	90	28.61	0.37	5.3	0.61	6.5	³²³²¼­	210.00	3.7	ºÏºÏµ¿	29	28.3	1009.5	
2024/08/04 09:30:00	155.5	µ¿	79	28.78	0.36	5.6	0.63	6.5	³²³²¼­	206.00	3.3	ºÏµ¿	39	28.4	1009.5	
2024/08/04 10:00:00	265.5	µ¿	101	28.84	0.37	5.3	0.63	6.0	³²³²¼­	205.00	3.9	ºÏºÏµ¿	31	28.2	1009.7	
2024/08/04 10:30:00	152.7	µ¿ºÏµ¿	74	29.34	0.36	5.2	0.63	5.0	³²¼­	217.00	3.7	ºÏµ¿	35	28.3	1009.8	
2024/08/04 11:00:00	137.7	µ¿ºÏµ¿	67	29.13	0.35	5.7	0.60	7.0	³²¼­	214.00	3.9	ºÏºÏµ¿	28	28.4	1009.9	
2024/08/04 11:30:00	116.8	µ¿ºÏµ¿	59	29.59	0.38	5.6	0.61	5.5	³²¼­	217.00	4.1	ºÏµ¿	40	28.5	1009.8	
2024/08/04 12:00:00	107.5	ºÏµ¿	46	30.04	0.40	5.6	0.63	5.5	³²³²¼­	211.00	3.9	ºÏµ¿	53	28.9	1009.7	
2024/08/04 12:30:00	99.7	ºÏµ¿	41	30.32	0.40	5.9	0.64	6.5	³²³²¼­	209.00	4.4	ºÏµ¿	44	29.2	1009.7	
2024/08/04 13:00:00	98.5	ºÏµ¿	35	30.37	0.38	5.3	0.58	6.5	³²¼­	216.00	4.7	ºÏµ¿	51	29.0	1009.5	
2024/08/04 13:30:00	83.9	ºÏºÏµ¿	30	30.61	0.39	5.4	0.77	6.0	³²³²¼­	213.00	4.8	ºÏµ¿	46	29.1	1009.3	
2024/08/04 14:00:00	79.4	ºÏºÏµ¿	32	30.59	0.37	5.2	0.60	6.0	³²³²¼­	200.00	5.6	ºÏµ¿	48	29.3	1009.0	
2024/08/04 14:30:00	65.7	ºÏºÏµ¿	28	30.77	0.40	4.9	0.74	3.5	³²³²¼­	204.00	5.9	ºÏµ¿	51	29.3	1008.9	
2024/08/04 15:00:00	51.3	ºÏºÏµ¿	19	30.80	0.44	4.5	0.71	5.5	³²¼­	218.00	6.0	ºÏµ¿	50	29.3	1008.9	
2024/08/04 15:30:00	45.0	ºÏºÏµ¿	14	30.91	0.48	4.3	0.70	3.5	µ¿ºÏµ¿	60.00	6.6	ºÏµ¿	55	29.6	1008.5	
2024/08/04 16:00:00	35.8	ºÏºÏµ¿	13	30.94	0.52	4.0	0.78	4.0	ºÏµ¿	46.00	6.9	ºÏµ¿	49	29.6	1008.2	
2024/08/04 16:30:00	28.1	ºÏºÏµ¿	17	30.86	0.52	3.9	0.89	3.5	ºÏµ¿	37.00	6.4	ºÏµ¿	39	29.4	1008.4	
2024/08/04 17:00:00	2.4	¼­ºÏ¼­	284	30.81	0.53	3.7	1.13	4.0	µ¿ºÏµ¿	64.00	6.2	ºÏµ¿	42	29.3	1008.3	
2024/08/04 17:30:00	17.2	ºÏºÏ¼­	329	30.77	0.53	3.7	0.73	3.5	ºÏµ¿	52.00	6.2	ºÏµ¿	40	29.3	1008.4	
2024/08/04 18:00:00	6.7	³²µ¿	141	30.74	0.52	3.7	0.94	3.5	ºÏµ¿	42.00	6.3	ºÏµ¿	42	29.0	1008.6	
2024/08/04 18:30:00	12.8	³²³²µ¿	160	30.67	0.53	3.8	0.95	3.5	ºÏµ¿	38.00	6.8	ºÏµ¿	45	28.9	1008.7	
2024/08/04 19:00:00	2.9	³²	186	30.52	0.60	3.7	0.89	4.0	µ¿ºÏµ¿	73.00	7.0	ºÏµ¿	44	28.7	1008.9	
2024/08/04 19:30:00	19.3	ºÏ¼­	323	30.44	0.71	3.8	1.10	4.0	ºÏµ¿	43.00	6.7	ºÏµ¿	49	28.8	1008.9	
2024/08/04 20:00:00	38.5	ºÏ¼­	305	30.48	0.68	3.8	1.15	3.5	ºÏµ¿	50.00	6.5	ºÏµ¿	50	29.0	1008.9	
2024/08/04 20:30:00	62.2	ºÏ	350	30.39	0.62	3.6	1.10	4.0	ºÏµ¿	51.00	6.2	ºÏµ¿	36	29.1	1009.2	
2024/08/04 21:00:00	64.7	ºÏ	9	30.71	0.59	4.0	1.05	4.0	ºÏµ¿	48.00	6.7	ºÏºÏµ¿	30	28.6	1009.4	
2024/08/04 21:30:00	66.3	ºÏºÏ¼­	347	30.54	0.55	4.1	0.94	3.5	ºÏµ¿	37.00	6.5	ºÏµ¿	41	28.7	1009.5	
2024/08/04 22:00:00	78.8	ºÏºÏµ¿	22	30.42	0.52	3.9	0.81	3.5	ºÏµ¿	37.00	6.8	ºÏµ¿	34	28.8	1009.6	
2024/08/04 22:30:00	77.4	ºÏºÏµ¿	21	30.37	0.53	4.4	0.86	4.0	ºÏºÏµ¿	22.00	6.8	ºÏµ¿	35	28.5	1009.4	
2024/08/04 23:00:00	92.7	ºÏ	10	30.50	0.51	4.4	0.97	4.0	ºÏµ¿	37.00	6.5	ºÏµ¿	38	28.6	1009.5	
2024/08/04 23:30:00	107.1	ºÏºÏµ¿	27	29.80	0.53	4.6	0.78	4.0	ºÏµ¿	36.00	6.7	ºÏµ¿	39	28.7	1009.7	
2024/08/05 00:00:00	280.8	µ¿ºÏµ¿	72	29.17	0.55	4.7	0.96	5.0	ºÏµ¿	38.00	6.3	ºÏµ¿	47	28.7	1009.6	
2024/08/05 00:30:00	278.6	µ¿ºÏµ¿	71	29.20	0.52	5.0	0.85	4.0	ºÏºÏµ¿	32.00	6.1	ºÏµ¿	41	28.6	1009.6	
2024/08/05 01:00:00	277.4	µ¿ºÏµ¿	72	28.87	0.52	4.9	0.78	4.5	ºÏºÏµ¿	19.00	6.0	ºÏµ¿	41	28.5	1009.7	
2024/08/05 01:30:00	279.3	µ¿ºÏµ¿	71	28.82	0.52	5.1	0.85	5.0	ºÏµ¿	37.00	5.8	ºÏµ¿	35	28.4	1009.7	
2024/08/05 02:00:00	275.9	µ¿ºÏµ¿	70	28.75	0.58	5.0	0.94	4.5	ºÏºÏµ¿	30.00	6.1	ºÏºÏµ¿	32	28.3	1009.8	
2024/08/05 02:30:00	276.7	µ¿ºÏµ¿	67	28.80	0.57	5.0	0.88	5.0	ºÏºÏµ¿	25.00	6.2	ºÏµ¿	34	28.2	1009.8	
2024/08/05 03:00:00	266.7	µ¿ºÏµ¿	67	28.71	0.60	4.9	1.13	5.0	ºÏºÏµ¿	25.00	5.8	ºÏºÏµ¿	33	28.2	1009.7	
2024/08/05 03:30:00	117.7	ºÏºÏµ¿	32	28.83	0.62	5.0	0.86	5.0	ºÏºÏµ¿	29.00	6.1	ºÏºÏµ¿	29	28.1	1009.6	
2024/08/05 04:00:00	106.0	ºÏµ¿	40	28.96	0.66	4.9	1.16	5.0	ºÏµ¿	38.00	6.0	ºÏºÏµ¿	28	28.1	1009.6	
2024/08/05 04:30:00	95.6	ºÏºÏµ¿	31	29.01	0.62	4.9	0.88	5.0	ºÏºÏµ¿	27.00	6.0	ºÏµ¿	34	28.1	1009.4	
2024/08/05 05:00:00	86.8	ºÏºÏµ¿	30	28.89	0.60	4.9	1.07	4.5	ºÏºÏµ¿	33.00	5.7	ºÏºÏµ¿	27	28.1	1009.7	
2024/08/05 05:30:00	84.4	ºÏµ¿	39	28.79	0.71	4.9	1.13	5.0	ºÏµ¿	42.00	5.7	ºÏºÏµ¿	33	28.1	1009.9	
2024/08/05 06:00:00	75.7	ºÏµ¿	36	28.73	0.72	5.2	1.28	5.5	ºÏµ¿	35.00	6.1	ºÏµ¿	37	28.1	1009.8	
2024/08/05 06:30:00	66.6	ºÏµ¿	35	28.76	0.80	4.9	1.32	4.5	ºÏºÏµ¿	32.00	6.0	ºÏµ¿	39	28.1	1009.7	
2024/08/05 07:00:00	75.0	µ¿ºÏµ¿	59	28.84	0.79	5.5	1.15	4.5	ºÏµ¿	36.00	5.9	ºÏµ¿	39	28.2	1009.6	
2024/08/05 07:30:00	68.7	µ¿ºÏµ¿	57	28.74	0.75	5.8	1.03	5.5	ºÏµ¿	37.00	6.3	ºÏµ¿	40	28.2	1009.4	
2024/08/05 08:00:00	72.7	µ¿ºÏµ¿	68	28.71	0.78	5.3	1.26	5.0	ºÏµ¿	53.00	6.6	ºÏºÏµ¿	22	28.0	1009.6	
2024/08/05 08:30:00	74.0	µ¿	83	28.59	0.81	5.7	1.24	7.0	ºÏµ¿	43.00	6.1	ºÏºÏµ¿	25	28.0	1009.5	
2024/08/05 09:00:00	63.9	µ¿ºÏµ¿	69	28.45	0.91	5.4	1.36	5.5	ºÏµ¿	45.00	6.3	ºÏºÏµ¿	26	28.0	1009.5	
2024/08/05 09:30:00	69.0	µ¿	79	28.30	0.90	6.0	1.34	7.5	ºÏµ¿	48.00	5.9	ºÏºÏµ¿	26	28.0	1009.7	
2024/08/05 10:00:00	57.7	µ¿ºÏµ¿	75	28.46	0.89	6.5	1.50	7.5	ºÏµ¿	51.00	5.9	ºÏºÏµ¿	32	28.1	1009.6	
2024/08/05 10:30:00	64.2	ºÏµ¿	46	28.56	0.89	6.6	1.53	7.5	ºÏµ¿	47.00	6.0	ºÏµ¿	53	28.3	1009.3	
2024/08/05 11:00:00	94.5	µ¿ºÏµ¿	70	28.65	0.86	7.5	1.37	7.0	ºÏµ¿	48.00	5.9	ºÏµ¿	56	28.5	1009.3	
2024/08/05 11:30:00	117.4	µ¿ºÏµ¿	58	28.91	0.86	7.3	1.52	7.5	ºÏµ¿	41.00	5.2	µ¿ºÏµ¿	61	28.7	1009.3	
2024/08/05 12:00:00	101.4	ºÏµ¿	55	29.03	0.85	7.4	1.44	8.0	ºÏµ¿	44.00	5.0	µ¿ºÏµ¿	62	28.8	1009.4	
2024/08/05 12:30:00	101.1	ºÏµ¿	52	29.14	0.86	6.9	1.39	8.5	ºÏµ¿	40.00	5.3	µ¿ºÏµ¿	66	28.8	1009.4	
2024/08/05 13:00:00	91.9	ºÏµ¿	48	29.28	0.89	7.5	1.50	8.0	ºÏµ¿	41.00	5.7	µ¿ºÏµ¿	71	28.8	1009.2	
2024/08/05 13:30:00	99.7	ºÏµ¿	38	29.28	0.83	7.2	1.35	9.0	ºÏµ¿	40.00	5.7	µ¿ºÏµ¿	68	28.9	1009.3	
2024/08/05 14:00:00	88.6	ºÏµ¿	35	29.40	0.91	7.4	1.42	9.0	ºÏµ¿	41.00	6.2	µ¿ºÏµ¿	73	29.1	1008.9	
2024/08/05 14:30:00	87.2	ºÏµ¿	38	29.44	0.88	7.3	1.31	9.5	ºÏµ¿	41.00	6.2	µ¿ºÏµ¿	70	29.1	1008.7	
2024/08/05 15:00:00	83.8	ºÏµ¿	36	29.34	0.98	7.2	1.46	8.5	ºÏµ¿	42.00	6.1	µ¿ºÏµ¿	77	29.2	1008.4	
2024/08/05 15:30:00	71.2	ºÏµ¿	34	29.39	0.99	7.7	1.70	9.5	ºÏµ¿	43.00	5.5	µ¿	82	29.3	1008.3	
2024/08/05 16:00:00	72.9	ºÏºÏµ¿	33	29.43	0.95	7.1	1.43	8.5	ºÏµ¿	37.00	4.9	µ¿ºÏµ¿	73	29.3	1008.2	
2024/08/05 16:30:00	64.5	ºÏµ¿	40	29.50	0.90	7.4	1.58	8.0	ºÏµ¿	45.00	4.6	µ¿ºÏµ¿	70	29.2	1008.1	
2024/08/05 17:00:00	50.7	ºÏµ¿	48	29.53	1.02	7.4	1.78	7.0	ºÏµ¿	37.00	4.9	µ¿ºÏµ¿	60	29.3	1008.1	
2024/08/05 17:30:00	40.5	ºÏµ¿	45	29.54	0.89	7.3	1.34	8.0	ºÏµ¿	35.00	4.4	µ¿ºÏµ¿	59	29.2	1008.3	
2024/08/05 18:00:00	43.7	ºÏµ¿	55	29.56	0.88	7.2	1.39	7.0	ºÏµ¿	45.00	4.3	µ¿ºÏµ¿	60	29.1	1008.3	
2024/08/05 18:30:00	29.6	µ¿	84	29.45	1.04	7.6	1.60	8.5	ºÏµ¿	44.00	4.3	ºÏµ¿	43	28.9	1008.0	
2024/08/05 19:00:00	25.6	µ¿³²µ¿	104	29.41	0.86	6.5	1.52	8.5	ºÏµ¿	43.00	4.6	ºÏµ¿	50	29.0	1007.9	
2024/08/05 19:30:00	17.6	µ¿³²µ¿	112	29.29	0.89	7.7	1.50	8.5	ºÏµ¿	39.00	4.8	ºÏµ¿	55	28.9	1008.2	
2024/08/05 20:00:00	17.2	µ¿³²µ¿	102	29.20	0.84	7.7	1.26	10.0	ºÏµ¿	42.00	5.7	ºÏµ¿	51	28.8	1008.3	
2024/08/05 20:30:00	14.0	µ¿ºÏµ¿	69	29.01	0.84	7.6	1.49	7.5	ºÏµ¿	52.00	6.2	ºÏµ¿	51	28.6	1008.3	
2024/08/05 21:00:00	27.3	µ¿ºÏµ¿	74	29.02	0.79	6.4	1.28	7.5	ºÏµ¿	53.00	6.0	ºÏµ¿	46	28.6	1008.5	
2024/08/05 21:30:00	22.9	µ¿ºÏµ¿	75	29.01	0.77	7.0	1.15	9.0	ºÏµ¿	54.00	5.5	ºÏµ¿	43	28.6	1008.9	
2024/08/05 22:00:00	76.0	³²³²µ¿	148	28.93	0.71	6.7	1.02	5.5	ºÏµ¿	53.00	6.0	ºÏµ¿	40	28.6	1008.8	
2024/08/05 22:30:00	55.2	ºÏµ¿	46	28.98	0.60	5.8	1.00	4.5	ºÏµ¿	52.00	5.4	ºÏµ¿	36	28.5	1009.1	
2024/08/05 23:00:00	66.6	µ¿ºÏµ¿	61	28.98	0.71	7.8	1.02	9.5	ºÏµ¿	51.00	4.5	ºÏµ¿	40	28.4	1009.3	
2024/08/05 23:30:00	107.3	µ¿	81	28.95	0.61	7.3	0.98	8.5	ºÏµ¿	45.00	3.7	ºÏµ¿	37	28.5	1009.6	
2024/08/06 00:00:00	77.0	µ¿	79	28.92	0.69	8.0	1.04	8.5	ºÏµ¿	51.00	4.3	ºÏºÏµ¿	20	28.1	1009.6	
2024/08/06 00:30:00	79.8	µ¿	81	28.83	0.60	6.6	0.94	9.0	ºÏµ¿	44.00	4.5	ºÏºÏµ¿	23	28.1	1009.6	
2024/08/06 01:00:00	77.5	µ¿ºÏµ¿	78	28.72	0.73	7.9	1.18	9.5	ºÏµ¿	53.00	3.6	ºÏºÏµ¿	28	28.1	1009.4	
2024/08/06 01:30:00	100.0	µ¿	81	28.51	0.62	6.7	0.96	7.5	ºÏµ¿	50.00	3.1	ºÏºÏµ¿	20	28.0	1009.0	
2024/08/06 02:00:00	73.2	µ¿	98	28.10	0.65	7.3	1.03	8.0	ºÏµ¿	48.00	3.6	ºÏºÏµ¿	33	27.8	1008.6	
2024/08/06 02:30:00	83.6	ºÏµ¿	39	28.79	0.63	6.9	1.03	4.0	µ¿ºÏµ¿	60.00	4.0	µ¿ºÏµ¿	66	28.2	1008.4	
2024/08/06 03:00:00	109.6	ºÏºÏµ¿	20	29.12	0.69	7.6	1.19	9.0	ºÏµ¿	42.00	4.3	µ¿ºÏµ¿	71	28.4	1008.3	
2024/08/06 03:30:00	100.8	ºÏµ¿	39	29.19	0.69	7.6	1.06	8.5	ºÏµ¿	43.00	5.2	µ¿ºÏµ¿	70	28.5	1008.0	
2024/08/06 04:00:00	113.8	ºÏµ¿	37	29.17	0.83	8.0	1.32	7.5	ºÏµ¿	43.00	5.2	µ¿ºÏµ¿	73	28.4	1007.9	
2024/08/06 04:30:00	103.1	ºÏµ¿	42	29.23	0.82	7.5	1.24	8.5	ºÏµ¿	45.00	4.7	µ¿ºÏµ¿	69	28.4	1007.9	
2024/08/06 05:00:00	122.8	ºÏµ¿	48	29.22	0.89	8.2	1.31	9.0	ºÏµ¿	45.00	4.4	µ¿ºÏµ¿	73	28.3	1008.1	
2024/08/06 05:30:00	137.6	µ¿ºÏµ¿	59	29.23	0.84	7.4	1.20	7.5	ºÏµ¿	39.00	4.5	µ¿ºÏµ¿	65	28.3	1008.3	
2024/08/06 06:00:00	95.2	ºÏµ¿	54	29.18	0.81	7.3	1.25	8.5	ºÏµ¿	44.00	4.1	ºÏµ¿	51	28.4	1008.4	
2024/08/06 06:30:00	116.7	µ¿ºÏµ¿	67	29.21	0.87	7.4	1.23	7.5	ºÏµ¿	49.00	3.6	ºÏµ¿	44	28.5	1008.6	
2024/08/06 07:00:00	157.0	µ¿	86	29.20	0.96	7.6	1.45	8.5	ºÏµ¿	53.00	3.6	ºÏºÏµ¿	27	28.4	1009.0	
2024/08/06 07:30:00	173.2	µ¿	101	29.21	0.90	7.3	1.42	7.5	ºÏµ¿	50.00	4.2	ºÏºÏµ¿	33	28.3	1009.2	
2024/08/06 08:00:00	174.7	µ¿³²µ¿	102	29.21	0.86	7.2	1.31	8.0	ºÏµ¿	38.00	4.2	ºÏºÏµ¿	25	28.2	1009.2	
2024/08/06 08:30:00	213.6	µ¿	100	29.22	0.88	7.5	1.60	8.5	ºÏµ¿	45.00	3.5	ºÏºÏµ¿	20	28.4	1009.4	
2024/08/06 09:00:00	175.8	µ¿	94	29.26	0.81	6.8	1.15	7.5	ºÏµ¿	48.00	3.7	ºÏºÏµ¿	16	28.4	1009.4	
2024/08/06 09:30:00	160.6	µ¿ºÏµ¿	63	29.28	0.79	7.4	1.48	8.5	ºÏµ¿	37.00	3.7	ºÏºÏµ¿	17	28.4	1009.5	
2024/08/06 10:00:00	114.0	µ¿ºÏµ¿	70	29.29	0.89	7.3	1.59	7.5	ºÏµ¿	37.00	3.6	ºÏºÏµ¿	25	28.5	1009.6	
2024/08/06 10:30:00	119.5	µ¿ºÏµ¿	61	29.36	0.87	8.0	1.33	7.0	ºÏµ¿	50.00	3.2	ºÏºÏµ¿	31	28.5	1009.6	
2024/08/06 11:00:00	100.8	ºÏµ¿	49	29.68	0.86	7.5	1.21	7.0	ºÏµ¿	38.00	2.8	ºÏµ¿	44	28.8	1009.5	
2024/08/06 11:30:00	108.3	µ¿ºÏµ¿	58	29.73	0.77	7.6	1.53	6.0	ºÏµ¿	40.00	2.4	ºÏµ¿	52	29.0	1009.5	
2024/08/06 12:00:00	91.1	ºÏµ¿	49	29.77	0.71	6.9	1.15	7.0	ºÏµ¿	42.00	3.1	µ¿ºÏµ¿	71	29.1	1009.1	
2024/08/06 12:30:00	92.4	ºÏµ¿	41	30.02	0.68	7.1	1.03	7.0	ºÏµ¿	38.00	3.1	µ¿ºÏµ¿	75	29.3	1008.9	
2024/08/06 13:00:00	97.3	ºÏµ¿	36	30.07	0.69	7.1	1.17	8.5	ºÏµ¿	40.00	2.8	µ¿	79	29.5	1008.8	
2024/08/06 13:30:00	87.7	ºÏµ¿	34	30.08	0.76	7.6	1.40	7.0	ºÏµ¿	55.00	3.5	µ¿	92	29.7	1008.6	
2024/08/06 14:00:00	72.1	ºÏµ¿	37	30.03	0.70	7.0	1.22	8.0	ºÏµ¿	41.00	4.2	µ¿	92	29.6	1008.4	
2024/08/06 14:30:00	71.9	ºÏºÏµ¿	33	29.90	0.64	7.0	1.16	7.0	ºÏµ¿	39.00	3.7	µ¿	88	29.6	1008.3	
2024/08/06 15:00:00	63.6	ºÏµ¿	37	29.83	0.65	7.0	1.28	8.0	µ¿ºÏµ¿	57.00	3.6	µ¿	85	29.7	1008.4	
2024/08/06 15:30:00	59.5	ºÏµ¿	46	29.86	0.67	6.6	1.01	7.0	ºÏµ¿	34.00	4.0	µ¿	87	29.6	1008.3	
2024/08/06 16:00:00	53.4	ºÏµ¿	49	29.96	0.78	7.0	1.47	6.5	ºÏµ¿	42.00	4.2	µ¿	85	29.6	1008.4	
2024/08/06 16:30:00	40.9	ºÏµ¿	44	29.99	0.79	7.1	1.17	7.5	ºÏµ¿	47.00	4.0	µ¿ºÏµ¿	76	29.5	1008.4	
2024/08/06 17:00:00	27.6	µ¿ºÏµ¿	58	29.97	0.75	6.9	1.37	7.5	ºÏµ¿	45.00	4.1	µ¿ºÏµ¿	69	29.3	1008.2	
2024/08/06 17:30:00	20.8	ºÏµ¿	38	29.95	0.80	6.5	1.20	7.5	ºÏµ¿	54.00	4.9	µ¿ºÏµ¿	72	29.2	1007.9	
2024/08/06 18:00:00	3.8	¼­	259	29.93	0.81	6.8	1.34	7.5	ºÏµ¿	38.00	5.0	µ¿ºÏµ¿	74	29.2	1007.8	
2024/08/06 18:30:00	13.8	ºÏ¼­	305	29.90	0.80	6.6	1.57	6.5	ºÏºÏµ¿	33.00	4.6	µ¿ºÏµ¿	71	29.3	1008.0	
2024/08/06 19:00:00	30.9	ºÏµ¿	34	29.85	0.80	6.6	1.34	7.0	ºÏµ¿	41.00	4.6	µ¿ºÏµ¿	64	29.0	1008.1	
2024/08/06 19:30:00	19.7	ºÏºÏµ¿	18	29.78	0.84	6.8	1.33	7.0	µ¿ºÏµ¿	58.00	5.5	µ¿ºÏµ¿	74	28.8	1007.6	
2024/08/06 20:00:00	11.1	ºÏºÏµ¿	25	29.73	0.84	6.6	1.18	7.5	ºÏµ¿	51.00	5.3	µ¿ºÏµ¿	75	28.8	1007.6	
2024/08/06 20:30:00	3.9	µ¿ºÏµ¿	77	29.69	0.84	6.3	1.57	7.0	µ¿ºÏµ¿	60.00	4.3	ºÏµ¿	56	28.8	1008.1	
2024/08/06 21:00:00	11.0	µ¿	98	29.67	0.85	6.2	1.44	7.0	µ¿ºÏµ¿	60.00	3.9	ºÏµ¿	35	28.8	1008.4	
2024/08/06 21:30:00	29.4	µ¿ºÏµ¿	77	29.60	0.82	6.0	1.25	7.5	ºÏµ¿	55.00	4.4	µ¿ºÏµ¿	65	28.7	1008.3	
2024/08/06 22:00:00	41.9	µ¿ºÏµ¿	65	29.51	0.73	6.4	0.95	6.5	ºÏµ¿	49.00	5.2	µ¿ºÏµ¿	69	28.7	1008.0	
2024/08/06 22:30:00	57.8	µ¿ºÏµ¿	64	29.63	0.74	6.5	1.18	7.0	ºÏµ¿	44.00	4.7	ºÏµ¿	50	28.7	1008.0	
2024/08/06 23:00:00	173.7	µ¿³²µ¿	117	29.61	0.79	6.8	1.19	8.5	µ¿ºÏµ¿	62.00	4.5	ºÏµ¿	46	28.7	1008.1	
2024/08/06 23:30:00	155.2	µ¿	97	29.68	0.77	7.0	1.30	7.0	ºÏµ¿	44.00	3.9	ºÏµ¿	34	28.6	1008.3	
2024/08/07 00:00:00	76.2	µ¿ºÏµ¿	63	29.66	0.76	7.4	1.26	7.0	ºÏµ¿	53.00	4.1	ºÏµ¿	43	28.6	1008.2	
2024/08/07 00:30:00	89.6	ºÏµ¿	54	29.69	0.68	7.3	1.36	8.0	ºÏµ¿	47.00	4.0	ºÏµ¿	35	28.5	1008.1	
2024/08/07 01:00:00	99.9	µ¿ºÏµ¿	63	29.56	0.71	7.4	1.14	8.0	ºÏµ¿	42.00	4.4	ºÏ	6	28.2	1008.0	
2024/08/07 01:30:00	109.4	µ¿ºÏµ¿	67	29.59	0.67	7.0	1.01	8.5	ºÏµ¿	35.00	4.4	ºÏ	359	28.1	1008.2	
2024/08/07 02:00:00	111.3	µ¿ºÏµ¿	67	29.62	0.83	7.8	1.15	7.5	ºÏµ¿	46.00	4.1	ºÏ	353	28.0	1008.2	
2024/08/07 02:30:00	120.7	µ¿ºÏµ¿	62	29.66	0.69	7.7	1.07	7.5	ºÏµ¿	38.00	4.1	ºÏ	350	28.0	1008.1	
2024/08/07 03:00:00	104.1	ºÏºÏµ¿	27	29.65	0.72	7.5	1.79	6.5	ºÏµ¿	34.00	3.9	ºÏºÏ¼­	346	28.1	1008.2	
2024/08/07 03:30:00	107.6	ºÏµ¿	52	29.69	0.73	7.4	1.14	8.5	ºÏµ¿	45.00	3.5	ºÏ	349	28.1	1008.2	
2024/08/07 04:00:00	87.9	ºÏµ¿	49	29.72	0.75	7.6	1.26	8.0	ºÏµ¿	35.00	3.3	ºÏºÏ¼­	338	28.1	1008.2	
2024/08/07 04:30:00	85.8	ºÏµ¿	43	29.76	0.75	7.4	1.06	7.0	ºÏµ¿	44.00	2.9	ºÏºÏ¼­	339	28.1	1008.0	
2024/08/07 05:00:00	104.0	ºÏµ¿	51	29.79	0.86	7.7	1.40	8.0	ºÏµ¿	35.00	2.7	ºÏºÏ¼­	342	28.2	1008.0	
2024/08/07 05:30:00	88.1	ºÏµ¿	47	29.81	0.92	7.4	1.46	8.0	ºÏºÏµ¿	16.00	2.9	ºÏºÏ¼­	336	28.2	1008.2	
2024/08/07 06:00:00	82.4	ºÏµ¿	54	29.83	0.91	7.3	1.48	7.0	ºÏµ¿	38.00	2.1	ºÏ	349	28.2	1008.2	
2024/08/07 06:30:00	68.3	µ¿ºÏµ¿	58	29.85	0.82	7.0	1.48	7.0	ºÏµ¿	49.00	1.8	ºÏºÏ¼­	336	28.3	1008.1	
2024/08/07 07:00:00	70.7	µ¿ºÏµ¿	65	29.87	0.86	7.0	1.33	7.0	ºÏµ¿	44.00	2.0	ºÏ¼­	322	28.8	1008.2	
2024/08/07 07:30:00	86.2	µ¿	95	29.87	0.82	7.1	1.23	7.0	ºÏµ¿	46.00	1.6	ºÏºÏ¼­	330	29.2	1008.4	
2024/08/07 08:00:00	145.8	³²µ¿	126	29.81	0.88	6.9	1.47	6.0	µ¿ºÏµ¿	62.00	1.2	ºÏºÏ¼­	348	29.5	1008.5	
2024/08/07 08:30:00	128.7	µ¿	93	29.79	0.83	6.6	1.37	7.5	ºÏµ¿	55.00	1.1	ºÏºÏ¼­	335	30.0	1008.7	
2024/08/07 09:00:00	82.8	µ¿	100	29.76	0.91	6.9	1.68	7.5	ºÏµ¿	40.00	0.6	ºÏ¼­	325	30.7	1008.5	
2024/08/07 09:30:00	94.3	ºÏµ¿	43	29.96	0.72	6.7	1.12	7.0	ºÏµ¿	47.00	0.3	ºÏºÏµ¿	20	31.5	1008.5	
2024/08/07 10:00:00	58.4	µ¿ºÏµ¿	63	29.96	0.73	6.6	1.00	7.0	ºÏµ¿	40.00	0.4	µ¿	96	33.0	1008.4	
2024/08/07 10:30:00	70.4	ºÏµ¿	50	29.96	0.73	7.0	1.19	6.5	ºÏºÏµ¿	32.00	0.2	³²µ¿	133	33.3	1008.3	
2024/08/07 11:00:00	77.1	ºÏµ¿	43	29.91	0.75	7.0	1.13	6.5	ºÏµ¿	40.00	0.8	³²µ¿	132	32.1	1008.2	
2024/08/07 11:30:00	76.9	ºÏµ¿	48	29.78	0.71	6.6	1.14	6.5	ºÏµ¿	42.00	1.1	³²µ¿	142	32.0	1008.0	
